index,Source_airport,Destination_airport,Source_Latitude,Source_Longitude,Destination_Latitude,Destination_Longitude
8219,YUL,SFO,45.468,-73.741,37.619,-122.375
8220,YUL,SNU,45.468,-73.741,22.492,-79.944
8221,YUL,VRA,45.468,-73.741,23.034,-81.435
8222,YUL,YBC,45.468,-73.741,49.132,-68.207
8223,YUL,YBG,45.468,-73.741,48.331,-70.996
8224,YUL,YEG,45.468,-73.741,53.31,-113.58
8225,YUL,YFC,45.468,-73.741,45.869,-66.532
8226,YUL,YHZ,45.468,-73.741,44.881,-63.509
8227,YUL,YOW,45.468,-73.741,45.323,-75.669
8228,YUL,YQB,45.468,-73.741,46.788,-71.398
8229,YUL,YQM,45.468,-73.741,46.112,-64.679
8230,YUL,YSJ,45.468,-73.741,45.316,-65.89
8231,YUL,YTZ,45.468,-73.741,43.627,-79.396
8232,YUL,YUY,45.468,-73.741,48.206,-78.836
8233,YUL,YVO,45.468,-73.741,48.053,-77.783
8234,YUL,YVR,45.468,-73.741,49.195,-123.182
8235,YUL,YWG,45.468,-73.741,49.91,-97.234
8236,YUL,YYC,45.468,-73.741,51.114,-114.02
8237,YUL,YYG,45.468,-73.741,46.29,-63.121
8238,YUL,YYT,45.468,-73.741,47.619,-52.752
8239,YUL,YYY,45.468,-73.741,48.609,-68.208
8240,YUL,YYZ,45.468,-73.741,43.677,-79.631
8241,YUL,YZV,45.468,-73.741,50.223,-66.266
8243,YUL,ZRH,45.468,-73.741,47.465,8.549
8244,YUL,ZSA,45.468,-73.741,24.063,-74.524
8245,YUY,YUL,48.206,-78.836,45.468,-73.741
8246,YUY,YVO,48.206,-78.836,48.053,-77.783
8247,YVO,YUL,48.053,-77.783,45.468,-73.741
8248,YVO,YUY,48.053,-77.783,48.206,-78.836
8249,YVR,AKL,49.195,-123.182,-37.008,174.792
8250,YVR,DEN,49.195,-123.182,39.858,-104.667
8251,YVR,EWR,49.195,-123.182,40.692,-74.169
8252,YVR,FRA,49.195,-123.182,50.026,8.543
8253,YVR,HKG,49.195,-123.182,22.309,113.914
8254,YVR,HND,49.195,-123.182,35.552,139.779
8255,YVR,HNL,49.195,-123.182,21.316,-157.927
8257,YVR,LAS,49.195,-123.182,36.08,-115.152
8258,YVR,LAX,49.195,-123.182,33.942,-118.408
8259,YVR,LHR,49.195,-123.182,51.477,-0.461
8260,YVR,MEX,49.195,-123.182,19.436,-99.072
8261,YVR,MUC,49.195,-123.182,48.354,11.786
8262,YVR,NRT,49.195,-123.182,35.765,140.386
8263,YVR,OGG,49.195,-123.182,20.899,-156.431
8264,YVR,ORD,49.195,-123.182,41.979,-87.904
8265,YVR,PDX,49.195,-123.182,45.589,-122.597
8266,YVR,PEK,49.195,-123.182,40.08,116.584
8268,YVR,PVR,49.195,-123.182,20.68,-105.254
8269,YVR,SEA,49.195,-123.182,47.449,-122.309
8270,YVR,SFO,49.195,-123.182,37.619,-122.375
8271,YVR,SYD,49.195,-123.182,-33.946,151.177
8272,YVR,YBL,49.195,-123.182,49.951,-125.271
8273,YVR,YCD,49.195,-123.182,49.052,-123.87
8274,YVR,YCG,49.195,-123.182,49.296,-117.632
8275,YVR,YEG,49.195,-123.182,53.31,-113.58
8276,YVR,YKA,49.195,-123.182,50.702,-120.442
8277,YVR,YLW,49.195,-123.182,49.956,-119.378
8278,YVR,YMM,49.195,-123.182,56.653,-111.222
8279,YVR,YOW,49.195,-123.182,45.323,-75.669
8280,YVR,YPR,49.195,-123.182,54.286,-130.445
8281,YVR,YQR,49.195,-123.182,50.432,-104.666
8282,YVR,YQZ,49.195,-123.182,53.026,-122.51
8283,YVR,YUL,49.195,-123.182,45.468,-73.741
8284,YVR,YWG,49.195,-123.182,49.91,-97.234
8285,YVR,YWL,49.195,-123.182,52.183,-122.054
8286,YVR,YXC,49.195,-123.182,49.61,-115.782
8287,YVR,YXE,49.195,-123.182,52.171,-106.7
8288,YVR,YXJ,49.195,-123.182,56.238,-120.74
8289,YVR,YXS,49.195,-123.182,53.889,-122.679
8290,YVR,YXT,49.195,-123.182,54.466,-128.577
8291,YVR,YXY,49.195,-123.182,60.709,-135.068
8292,YVR,YYC,49.195,-123.182,51.114,-114.02
8293,YVR,YYD,49.195,-123.182,54.825,-127.183
8294,YVR,YYF,49.195,-123.182,49.463,-119.602
8295,YVR,YYJ,49.195,-123.182,48.647,-123.426
8296,YVR,YYZ,49.195,-123.182,43.677,-79.631
8297,YVR,YZP,49.195,-123.182,53.254,-131.814
8298,YWG,DEN,49.91,-97.234,39.858,-104.667
8299,YWG,ORD,49.91,-97.234,41.979,-87.904
8300,YWG,YEG,49.91,-97.234,53.31,-113.58
8301,YWG,YOW,49.91,-97.234,45.323,-75.669
8302,YWG,YQR,49.91,-97.234,50.432,-104.666
8303,YWG,YQT,49.91,-97.234,48.372,-89.324
8304,YWG,YUL,49.91,-97.234,45.468,-73.741
8305,YWG,YVR,49.91,-97.234,49.195,-123.182
8306,YWG,YXE,49.91,-97.234,52.171,-106.7
8307,YWG,YYC,49.91,-97.234,51.114,-114.02
8308,YWG,YYZ,49.91,-97.234,43.677,-79.631
8309,YWK,YYR,52.922,-66.864,53.319,-60.426
8310,YWK,YZV,52.922,-66.864,50.223,-66.266
8311,YWL,YQZ,52.183,-122.054,53.026,-122.51
8312,YWL,YVR,52.183,-122.054,49.195,-123.182
8313,YXC,YVR,49.61,-115.782,49.195,-123.182
8314,YXC,YYC,49.61,-115.782,51.114,-114.02
8315,YXE,DEN,52.171,-106.7,39.858,-104.667
8316,YXE,YEG,52.171,-106.7,53.31,-113.58
8317,YXE,YVR,52.171,-106.7,49.195,-123.182
8318,YXE,YWG,52.171,-106.7,49.91,-97.234
8319,YXE,YYC,52.171,-106.7,51.114,-114.02
8320,YXE,YYZ,52.171,-106.7,43.677,-79.631
8321,YXH,YYC,50.019,-110.721,51.114,-114.02
8322,YXJ,YVR,56.238,-120.74,49.195,-123.182
8323,YXS,YVR,53.889,-122.679,49.195,-123.182
8324,YXT,YVR,54.466,-128.577,49.195,-123.182
8325,YXU,ORD,43.036,-81.154,41.979,-87.904
8326,YXU,YOW,43.036,-81.154,45.323,-75.669
8327,YXU,YYZ,43.036,-81.154,43.677,-79.631
8328,YXY,YVR,60.709,-135.068,49.195,-123.182
8329,YYB,YYZ,46.364,-79.423,43.677,-79.631
8330,YYC,CUN,51.114,-114.02,21.036,-86.877
8331,YYC,DEN,51.114,-114.02,39.858,-104.667
8332,YYC,EWR,51.114,-114.02,40.692,-74.169
8333,YYC,FRA,51.114,-114.02,50.026,8.543
8334,YYC,IAH,51.114,-114.02,29.98,-95.34
8335,YYC,LAS,51.114,-114.02,36.08,-115.152
8336,YYC,LAX,51.114,-114.02,33.942,-118.408
8337,YYC,LHR,51.114,-114.02,51.477,-0.461
8338,YYC,NRT,51.114,-114.02,35.765,140.386
8339,YYC,ORD,51.114,-114.02,41.979,-87.904
8340,YYC,PDX,51.114,-114.02,45.589,-122.597
8341,YYC,PVR,51.114,-114.02,20.68,-105.254
8342,YYC,SFO,51.114,-114.02,37.619,-122.375
8343,YYC,SJD,51.114,-114.02,23.152,-109.721
8344,YYC,VRA,51.114,-114.02,23.034,-81.435
8345,YYC,YCG,51.114,-114.02,49.296,-117.632
8346,YYC,YEG,51.114,-114.02,53.31,-113.58
8347,YYC,YKA,51.114,-114.02,50.702,-120.442
8348,YYC,YLW,51.114,-114.02,49.956,-119.378
8349,YYC,YMM,51.114,-114.02,56.653,-111.222
8350,YYC,YOW,51.114,-114.02,45.323,-75.669
8351,YYC,YQF,51.114,-114.02,52.179,-113.893
8352,YYC,YQL,51.114,-114.02,49.63,-112.8
8353,YYC,YQR,51.114,-114.02,50.432,-104.666
8354,YYC,YQU,51.114,-114.02,55.18,-118.885
8355,YYC,YUL,51.114,-114.02,45.468,-73.741
8356,YYC,YVR,51.114,-114.02,49.195,-123.182
8357,YYC,YWG,51.114,-114.02,49.91,-97.234
8358,YYC,YXC,51.114,-114.02,49.61,-115.782
8359,YYC,YXE,51.114,-114.02,52.171,-106.7
8360,YYC,YXH,51.114,-114.02,50.019,-110.721
8361,YYC,YYJ,51.114,-114.02,48.647,-123.426
8362,YYC,YYZ,51.114,-114.02,43.677,-79.631
8363,YYC,YZF,51.114,-114.02,62.463,-114.44
8364,YYD,YVR,54.825,-127.183,49.195,-123.182
8365,YYF,YVR,49.463,-119.602,49.195,-123.182
8366,YYG,YHZ,46.29,-63.121,44.881,-63.509
8367,YYG,YUL,46.29,-63.121,45.468,-73.741
8368,YYG,YYZ,46.29,-63.121,43.677,-79.631
8369,YYJ,SFO,48.647,-123.426,37.619,-122.375
8370,YYJ,YVR,48.647,-123.426,49.195,-123.182
8371,YYJ,YYC,48.647,-123.426,51.114,-114.02
8372,YYJ,YYZ,48.647,-123.426,43.677,-79.631
8373,YYR,YDF,53.319,-60.426,49.211,-57.391
8374,YYR,YHZ,53.319,-60.426,44.881,-63.509
8375,YYR,YQX,53.319,-60.426,48.937,-54.568
8376,YYR,YWK,53.319,-60.426,52.922,-66.864
8377,YYR,YYT,53.319,-60.426,47.619,-52.752
8378,YYT,LHR,47.619,-52.752,51.477,-0.461
8379,YYT,YDF,47.619,-52.752,49.211,-57.391
8380,YYT,YHZ,47.619,-52.752,44.881,-63.509
8381,YYT,YOW,47.619,-52.752,45.323,-75.669
8382,YYT,YQX,47.619,-52.752,48.937,-54.568
8383,YYT,YUL,47.619,-52.752,45.468,-73.741
8384,YYT,YYR,47.619,-52.752,53.319,-60.426
8385,YYT,YYZ,47.619,-52.752,43.677,-79.631
8386,YYY,YBC,48.609,-68.208,49.132,-68.207
8387,YYY,YUL,48.609,-68.208,45.468,-73.741
8388,YYZ,ANU,43.677,-79.631,17.137,-61.792
8389,YYZ,ATL,43.677,-79.631,33.64,-84.427
8390,YYZ,AUA,43.677,-79.631,12.501,-70.015
8391,YYZ,AUH,43.677,-79.631,24.433,54.651
8393,YYZ,BCN,43.677,-79.631,41.297,2.078
8395,YYZ,BDL,43.677,-79.631,41.939,-72.683
8396,YYZ,BGI,43.677,-79.631,13.074,-59.492
8397,YYZ,BNA,43.677,-79.631,36.124,-86.678
8398,YYZ,BOG,43.677,-79.631,4.701,-74.147
8399,YYZ,BOS,43.677,-79.631,42.364,-71.005
8400,YYZ,BWI,43.677,-79.631,39.175,-76.668
8402,YYZ,CDG,43.677,-79.631,49.013,2.55
8403,YYZ,CLE,43.677,-79.631,41.412,-81.85
8404,YYZ,CLT,43.677,-79.631,35.214,-80.943
8405,YYZ,CMH,43.677,-79.631,39.998,-82.892
8406,YYZ,CPH,43.677,-79.631,55.618,12.656
8407,YYZ,CUN,43.677,-79.631,21.036,-86.877
8408,YYZ,CVG,43.677,-79.631,39.046,-84.662
8409,YYZ,DCA,43.677,-79.631,38.852,-77.037
8410,YYZ,DEN,43.677,-79.631,39.858,-104.667
8411,YYZ,DFW,43.677,-79.631,32.896,-97.037
8412,YYZ,DTW,43.677,-79.631,42.212,-83.353
8413,YYZ,DUB,43.677,-79.631,53.421,-6.27
8414,YYZ,EWR,43.677,-79.631,40.692,-74.169
8415,YYZ,FCO,43.677,-79.631,41.813,12.253
8416,YYZ,FLL,43.677,-79.631,26.072,-80.153
8417,YYZ,FRA,43.677,-79.631,50.026,8.543
8418,YYZ,GCM,43.677,-79.631,19.293,-81.357
8419,YYZ,GGT,43.677,-79.631,23.563,-75.878
8420,YYZ,GND,43.677,-79.631,12.004,-61.786
8421,YYZ,GRU,43.677,-79.631,-23.432,-46.469
8422,YYZ,HAV,43.677,-79.631,22.989,-82.409
8423,YYZ,HKG,43.677,-79.631,22.309,113.914
8424,YYZ,HOG,43.677,-79.631,20.786,-76.315
8425,YYZ,IAD,43.677,-79.631,38.944,-77.456
8426,YYZ,IAH,43.677,-79.631,29.98,-95.34
8427,YYZ,IND,43.677,-79.631,39.717,-86.294
8428,YYZ,IST,43.677,-79.631,40.977,28.821
8429,YYZ,JFK,43.677,-79.631,40.64,-73.779
8430,YYZ,KIN,43.677,-79.631,17.936,-76.787
8431,YYZ,LAS,43.677,-79.631,36.08,-115.152
8432,YYZ,LAX,43.677,-79.631,33.942,-118.408
8433,YYZ,LGA,43.677,-79.631,40.777,-73.872
8434,YYZ,LHR,43.677,-79.631,51.477,-0.461
8435,YYZ,LIM,43.677,-79.631,-12.022,-77.114
8436,YYZ,LIR,43.677,-79.631,10.593,-85.544
8437,YYZ,MBJ,43.677,-79.631,18.504,-77.913
8438,YYZ,MCI,43.677,-79.631,39.297,-94.714
8439,YYZ,MCO,43.677,-79.631,28.429,-81.316
8440,YYZ,MDT,43.677,-79.631,40.193,-76.763
8441,YYZ,MEX,43.677,-79.631,19.436,-99.072
8442,YYZ,MIA,43.677,-79.631,25.793,-80.291
8443,YYZ,MKE,43.677,-79.631,42.947,-87.896
8444,YYZ,MSP,43.677,-79.631,44.88,-93.217
8445,YYZ,MSY,43.677,-79.631,29.993,-90.258
8446,YYZ,MUC,43.677,-79.631,48.354,11.786
8447,YYZ,NAS,43.677,-79.631,25.039,-77.466
8448,YYZ,NRT,43.677,-79.631,35.765,140.386
8449,YYZ,ORD,43.677,-79.631,41.979,-87.904
8450,YYZ,PEK,43.677,-79.631,40.08,116.584
8451,YYZ,PHL,43.677,-79.631,39.872,-75.241
8452,YYZ,PHX,43.677,-79.631,33.434,-112.008
8453,YYZ,PIT,43.677,-79.631,40.491,-80.233
8454,YYZ,PLS,43.677,-79.631,21.774,-72.266
8455,YYZ,POP,43.677,-79.631,19.757,-70.57
8456,YYZ,PUJ,43.677,-79.631,18.567,-68.363
8458,YYZ,RDU,43.677,-79.631,35.877,-78.787
8459,YYZ,ROC,43.677,-79.631,43.119,-77.672
8460,YYZ,RSW,43.677,-79.631,26.536,-81.755
8461,YYZ,SAN,43.677,-79.631,32.733,-117.189
8462,YYZ,SCL,43.677,-79.631,-33.393,-70.786
8463,YYZ,SEA,43.677,-79.631,47.449,-122.309
8464,YYZ,SFO,43.677,-79.631,37.619,-122.375
8465,YYZ,SJO,43.677,-79.631,9.994,-84.209
8466,YYZ,SNU,43.677,-79.631,22.492,-79.944
8467,YYZ,STL,43.677,-79.631,38.748,-90.36
8468,YYZ,SYR,43.677,-79.631,43.111,-76.106
8469,YYZ,TLV,43.677,-79.631,32.009,34.877
8470,YYZ,TPA,43.677,-79.631,27.975,-82.533
8471,YYZ,UVF,43.677,-79.631,13.733,-60.953
8472,YYZ,VIE,43.677,-79.631,48.11,16.57
8473,YYZ,VRA,43.677,-79.631,23.034,-81.435
8474,YYZ,WAW,43.677,-79.631,52.166,20.967
8475,YYZ,YAM,43.677,-79.631,46.485,-84.509
8476,YYZ,YDF,43.677,-79.631,49.211,-57.391
8477,YYZ,YEG,43.677,-79.631,53.31,-113.58
8478,YYZ,YFC,43.677,-79.631,45.869,-66.532
8479,YYZ,YGK,43.677,-79.631,44.225,-76.597
8480,YYZ,YHZ,43.677,-79.631,44.881,-63.509
8481,YYZ,YMM,43.677,-79.631,56.653,-111.222
8482,YYZ,YOW,43.677,-79.631,45.323,-75.669
8483,YYZ,YQB,43.677,-79.631,46.788,-71.398
8484,YYZ,YQG,43.677,-79.631,42.276,-82.956
8485,YYZ,YQM,43.677,-79.631,46.112,-64.679
8486,YYZ,YQR,43.677,-79.631,50.432,-104.666
8487,YYZ,YQT,43.677,-79.631,48.372,-89.324
8488,YYZ,YQY,43.677,-79.631,46.161,-60.048
8489,YYZ,YSB,43.677,-79.631,46.625,-80.799
8490,YYZ,YSJ,43.677,-79.631,45.316,-65.89
8491,YYZ,YTS,43.677,-79.631,48.57,-81.377
8492,YYZ,YUL,43.677,-79.631,45.468,-73.741
8493,YYZ,YVR,43.677,-79.631,49.195,-123.182
8494,YYZ,YWG,43.677,-79.631,49.91,-97.234
8495,YYZ,YXE,43.677,-79.631,52.171,-106.7
8496,YYZ,YXU,43.677,-79.631,43.036,-81.154
8497,YYZ,YYB,43.677,-79.631,46.364,-79.423
8498,YYZ,YYC,43.677,-79.631,51.114,-114.02
8499,YYZ,YYG,43.677,-79.631,46.29,-63.121
8500,YYZ,YYJ,43.677,-79.631,48.647,-123.426
8501,YYZ,YYT,43.677,-79.631,47.619,-52.752
8502,YYZ,YZR,43.677,-79.631,42.999,-82.309
8503,YYZ,ZRH,43.677,-79.631,47.465,8.549
8504,YZF,YEG,62.463,-114.44,53.31,-113.58
8505,YZF,YYC,62.463,-114.44,51.114,-114.02
8506,YZP,YVR,53.254,-131.814,49.195,-123.182
8507,YZR,YYZ,42.999,-82.309,43.677,-79.631
8508,YZV,YQB,50.223,-66.266,46.788,-71.398
8509,YZV,YUL,50.223,-66.266,45.468,-73.741
8510,YZV,YWK,50.223,-66.266,52.922,-66.864
8512,ZRH,YUL,47.465,8.549,45.468,-73.741
8513,ZRH,YYZ,47.465,8.549,43.677,-79.631
8514,ZSA,PLS,24.063,-74.524,21.774,-72.266
8516,AFL,CGB,-9.866,-56.106,-15.653,-56.117
8517,AJU,MCZ,-10.984,-37.07,-9.51,-35.793
8518,AJU,REC,-10.984,-37.07,-8.126,-34.923
8519,AJU,SSA,-10.984,-37.07,-12.911,-38.331
8520,AJU,VCP,-10.984,-37.07,-23.008,-47.134
8521,AQA,VCP,-21.812,-48.133,-23.008,-47.134
8522,ARU,GRU,-21.141,-50.425,-23.432,-46.469
8523,ARU,VCP,-21.141,-50.425,-23.008,-47.134
8524,ATM,BEL,-3.254,-52.254,-1.379,-48.476
8525,ATM,STM,-3.254,-52.254,-29.711,-53.688
8530,BEL,ATM,-1.379,-48.476,-3.254,-52.254
8532,BEL,CNF,-1.379,-48.476,-19.634,-43.969
8533,BEL,FOR,-1.379,-48.476,-3.776,-38.532
8534,BEL,IMP,-1.379,-48.476,-5.531,-47.46
8535,BEL,MAB,-1.379,-48.476,-5.368,-49.138
8536,BEL,MAO,-1.379,-48.476,-3.039,-60.05
8537,BEL,MCP,-1.379,-48.476,0.051,-51.072
8538,BEL,STM,-1.379,-48.476,-29.711,-53.688
8547,BSB,CGB,-15.862,-47.913,-15.653,-56.117
8548,BSB,CNF,-15.862,-47.913,-19.634,-43.969
8549,BSB,GRU,-15.862,-47.913,-23.432,-46.469
8550,BSB,MAB,-15.862,-47.913,-5.368,-49.138
8552,BSB,UDI,-15.862,-47.913,-18.883,-48.226
8553,BSB,VCP,-15.862,-47.913,-23.008,-47.134
8554,BVB,MAO,2.846,-60.69,-3.039,-60.05
8555,BVH,CGB,-12.694,-60.098,-15.653,-56.117
8557,CAC,CWB,-25.0,-53.501,-25.528,-49.176
8558,CAC,VCP,-25.0,-53.501,-23.008,-47.134
8559,CAW,SDU,-21.698,-41.302,-22.91,-43.163
8563,CGB,AFL,-15.653,-56.117,-9.866,-56.106
8564,CGB,BSB,-15.653,-56.117,-15.862,-47.913
8565,CGB,BVH,-15.653,-56.117,-12.694,-60.098
8566,CGB,CGR,-15.653,-56.117,-20.469,-54.672
8567,CGB,CNF,-15.653,-56.117,-19.634,-43.969
8568,CGB,GRU,-15.653,-56.117,-23.432,-46.469
8569,CGB,GYN,-15.653,-56.117,-16.631,-49.222
8571,CGB,LDB,-15.653,-56.117,-23.334,-51.13
8572,CGB,MGF,-15.653,-56.117,-23.44,-51.907
8575,CGB,PVH,-15.653,-56.117,-8.709,-63.902
8577,CGB,SJP,-15.653,-56.117,-20.816,-49.406
8578,CGB,VCP,-15.653,-56.117,-23.008,-47.134
8579,CGH,SDU,-23.627,-46.655,-22.91,-43.163
8580,CGR,CGB,-20.469,-54.672,-15.653,-56.117
8581,CGR,CMG,-20.469,-54.672,-19.012,-57.673
8582,CGR,GRU,-20.469,-54.672,-23.432,-46.469
8583,CGR,VCP,-20.469,-54.672,-23.008,-47.134
8589,CMG,CGR,-19.012,-57.673,-20.469,-54.672
8590,CNF,BEL,-19.634,-43.969,-1.379,-48.476
8592,CNF,BSB,-19.634,-43.969,-15.862,-47.913
8593,CNF,CGB,-19.634,-43.969,-15.653,-56.117
8596,CNF,CWB,-19.634,-43.969,-25.528,-49.176
8597,CNF,FOR,-19.634,-43.969,-3.776,-38.532
8598,CNF,GRU,-19.634,-43.969,-23.432,-46.469
8599,CNF,GYN,-19.634,-43.969,-16.631,-49.222
8600,CNF,IMP,-19.634,-43.969,-5.531,-47.46
8601,CNF,IPN,-19.634,-43.969,-19.471,-42.488
8603,CNF,MAO,-19.634,-43.969,-3.039,-60.05
8604,CNF,MOC,-19.634,-43.969,-16.707,-43.819
8605,CNF,POA,-19.634,-43.969,-29.994,-51.171
8606,CNF,RAO,-19.634,-43.969,-21.134,-47.774
8607,CNF,REC,-19.634,-43.969,-8.126,-34.923
8608,CNF,SDU,-19.634,-43.969,-22.91,-43.163
8609,CNF,SLZ,-19.634,-43.969,-2.589,-44.236
8610,CNF,SSA,-19.634,-43.969,-12.911,-38.331
8611,CNF,UBA,-19.634,-43.969,-19.765,-47.965
8612,CNF,UDI,-19.634,-43.969,-18.883,-48.226
8613,CNF,VCP,-19.634,-43.969,-23.008,-47.134
8615,CNF,VIX,-19.634,-43.969,-20.256,-40.289
8617,CWB,CAC,-25.528,-49.176,-25.0,-53.501
8618,CWB,CNF,-25.528,-49.176,-19.634,-43.969
8619,CWB,CXJ,-25.528,-49.176,-29.197,-51.188
8620,CWB,GRU,-25.528,-49.176,-23.432,-46.469
8621,CWB,IGU,-25.528,-49.176,-25.596,-54.487
8622,CWB,LDB,-25.528,-49.176,-23.334,-51.13
8623,CWB,MGF,-25.528,-49.176,-23.44,-51.907
8624,CWB,POA,-25.528,-49.176,-29.994,-51.171
8625,CWB,SDU,-25.528,-49.176,-22.91,-43.163
8626,CWB,VCP,-25.528,-49.176,-23.008,-47.134
8627,CXJ,CWB,-29.197,-51.188,-25.528,-49.176
8628,CXJ,VCP,-29.197,-51.188,-23.008,-47.134
8631,FEN,NAT,-3.855,-32.423,-5.911,-35.248
8632,FEN,REC,-3.855,-32.423,-8.126,-34.923
8633,FLN,VCP,-27.672,-48.548,-23.008,-47.134
8634,FOR,BEL,-3.776,-38.532,-1.379,-48.476
8635,FOR,CNF,-3.776,-38.532,-19.634,-43.969
8636,FOR,JPA,-3.776,-38.532,-7.27,-35.896
8637,FOR,NAT,-3.776,-38.532,-5.911,-35.248
8639,FOR,REC,-3.776,-38.532,-8.126,-34.923
8640,FOR,SLZ,-3.776,-38.532,-2.589,-44.236
8641,FOR,THE,-3.776,-38.532,-5.06,-42.823
8642,FOR,VCP,-3.776,-38.532,-23.008,-47.134
8643,GIG,VCP,-22.809,-43.244,-23.008,-47.134
8644,GRU,ARU,-23.432,-46.469,-21.141,-50.425
8645,GRU,BSB,-23.432,-46.469,-15.862,-47.913
8646,GRU,CGB,-23.432,-46.469,-15.653,-56.117
8647,GRU,CGR,-23.432,-46.469,-20.469,-54.672
8648,GRU,CNF,-23.432,-46.469,-19.634,-43.969
8649,GRU,CWB,-23.432,-46.469,-25.528,-49.176
8650,GRU,GYN,-23.432,-46.469,-16.631,-49.222
8651,GRU,IOS,-23.432,-46.469,-14.816,-39.033
8652,GRU,IPN,-23.432,-46.469,-19.471,-42.488
8653,GRU,NVT,-23.432,-46.469,-26.88,-48.651
8654,GRU,PLU,-23.432,-46.469,-19.852,-43.95
8655,GRU,POA,-23.432,-46.469,-29.994,-51.171
8656,GRU,REC,-23.432,-46.469,-8.126,-34.923
8657,GRU,SDU,-23.432,-46.469,-22.91,-43.163
8658,GRU,SSA,-23.432,-46.469,-12.911,-38.331
8660,GYN,CGB,-16.631,-49.222,-15.653,-56.117
8661,GYN,CNF,-16.631,-49.222,-19.634,-43.969
8662,GYN,GRU,-16.631,-49.222,-23.432,-46.469
8664,GYN,SDU,-16.631,-49.222,-22.91,-43.163
8665,GYN,VCP,-16.631,-49.222,-23.008,-47.134
8666,IGU,CWB,-25.596,-54.487,-25.528,-49.176
8667,IGU,POA,-25.596,-54.487,-29.994,-51.171
8668,IGU,VCP,-25.596,-54.487,-23.008,-47.134
8669,IMP,BEL,-5.531,-47.46,-1.379,-48.476
8670,IMP,CNF,-5.531,-47.46,-19.634,-43.969
8671,IOS,GRU,-14.816,-39.033,-23.432,-46.469
8672,IOS,SSA,-14.816,-39.033,-12.911,-38.331
8673,IOS,VCP,-14.816,-39.033,-23.008,-47.134
8674,IPN,CNF,-19.471,-42.488,-19.634,-43.969
8675,IPN,GRU,-19.471,-42.488,-23.432,-46.469
8676,IPN,PLU,-19.471,-42.488,-19.852,-43.95
8682,JOI,POA,-26.225,-48.797,-29.994,-51.171
8683,JOI,VCP,-26.225,-48.797,-23.008,-47.134
8684,JPA,FOR,-7.27,-35.896,-3.776,-38.532
8685,JPA,SSA,-7.27,-35.896,-12.911,-38.331
8686,JPA,VCP,-7.27,-35.896,-23.008,-47.134
8690,LDB,CGB,-23.334,-51.13,-15.653,-56.117
8691,LDB,CWB,-23.334,-51.13,-25.528,-49.176
8692,LDB,MGF,-23.334,-51.13,-23.44,-51.907
8693,LDB,POA,-23.334,-51.13,-29.994,-51.171
8694,LDB,VCP,-23.334,-51.13,-23.008,-47.134
8697,MAB,BEL,-5.368,-49.138,-1.379,-48.476
8698,MAB,BSB,-5.368,-49.138,-15.862,-47.913
8700,MAB,TUR,-5.368,-49.138,-3.785,-49.719
8702,MAO,BEL,-3.039,-60.05,-1.379,-48.476
8703,MAO,BVB,-3.039,-60.05,2.846,-60.69
8705,MAO,CNF,-3.039,-60.05,-19.634,-43.969
8707,MAO,PVH,-3.039,-60.05,-8.709,-63.902
8708,MAO,STM,-3.039,-60.05,-29.711,-53.688
8709,MAO,TBT,-3.039,-60.05,-4.256,-69.936
8710,MAO,TFF,-3.039,-60.05,-3.383,-64.724
8711,MAO,VCP,-3.039,-60.05,-23.008,-47.134
8712,MCP,BEL,0.051,-51.072,-1.379,-48.476
8713,MCZ,AJU,-9.51,-35.793,-10.984,-37.07
8714,MCZ,REC,-9.51,-35.793,-8.126,-34.923
8715,MCZ,VCP,-9.51,-35.793,-23.008,-47.134
8718,MGF,CGB,-23.44,-51.907,-15.653,-56.117
8719,MGF,CWB,-23.44,-51.907,-25.528,-49.176
8720,MGF,LDB,-23.44,-51.907,-23.334,-51.13
8721,MGF,POA,-23.44,-51.907,-29.994,-51.171
8722,MGF,VCP,-23.44,-51.907,-23.008,-47.134
8725,MOC,CNF,-16.707,-43.819,-19.634,-43.969
8726,MOC,PLU,-16.707,-43.819,-19.852,-43.95
8727,NAT,CNF,-5.911,-35.248,-19.634,-43.969
8728,NAT,FEN,-5.911,-35.248,-3.855,-32.423
8729,NAT,REC,-5.911,-35.248,-8.126,-34.923
8730,NAT,VCP,-5.911,-35.248,-23.008,-47.134
8731,NVT,GRU,-26.88,-48.651,-23.432,-46.469
8732,NVT,POA,-26.88,-48.651,-29.994,-51.171
8733,NVT,VCP,-26.88,-48.651,-23.008,-47.134
8737,PAV,SSA,-9.401,-38.251,-12.911,-38.331
8738,PET,POA,-31.718,-52.328,-29.994,-51.171
8739,PFB,POA,-28.244,-52.326,-29.994,-51.171
8740,PFB,VCP,-28.244,-52.326,-23.008,-47.134
8746,PLU,GRU,-19.852,-43.95,-23.432,-46.469
8748,PLU,IPN,-19.852,-43.95,-19.471,-42.488
8749,PLU,MOC,-19.852,-43.95,-16.707,-43.819
8751,PLU,SJK,-19.852,-43.95,-23.229,-45.861
8752,PLU,UDI,-19.852,-43.95,-18.883,-48.226
8753,PLU,VCP,-19.852,-43.95,-23.008,-47.134
8758,PNZ,CNF,-9.364,-40.564,-19.634,-43.969
8759,POA,CNF,-29.994,-51.171,-19.634,-43.969
8760,POA,CWB,-29.994,-51.171,-25.528,-49.176
8761,POA,GRU,-29.994,-51.171,-23.432,-46.469
8762,POA,IGU,-29.994,-51.171,-25.596,-54.487
